Project No,Total A1-A5w,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Storeys,Grid_X,Grid_Y,Bays_X,"Typology_CLT, Glulam and Steel Column Hybrid",Typology_Composite Cell Beams with Metal Decking,Typology_Composite Rolled Steel with Metal Decking,Typology_Non-Composite Rolled Steel with PCC Planks,Typology_One-Way Spanning RC,Typology_PT RC Flat Slab,Typology_Precast Hollowcore with In-situ RC Beams,Typology_RC Flat Slab,Typology_RC Rib Slab,Typology_Steel Frame with CLT Slabs,Typology_Two-way RC Slab,Building Use_Education,Building Use_Healthcare,Building Use_Office,Building Use_Residential,Has Basement_No,Has Basement_Yes,Has Transfer Deck_No,Has Transfer Deck_Yes
780,139480.26019770943,205010191.7849,427680.0,917650284.6994368,1435.0713424946257,329.48777483212695,17,11,11,12.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
781,116124.99370973524,180714311.222,427680.0,862638331.8062936,1265.0001785542252,274.48090602387174,17,11,11,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
788,6605.990345569745,12114056.4963,15390.0,44609060.164987534,84.79839547433959,434.7491059807722,18,9,9,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
789,7252.957630964853,12378507.1951,15390.0,47471682.02715104,86.64955036578034,476.9075491442906,18,9,9,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
790,7374.626869799587,11776195.5479,15390.0,47151174.45703371,82.43336883517377,484.5393267468981,18,9,9,2.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
792,6659.447784923182,10958214.9766,15390.0,44999805.25623244,76.7075048363942,437.6968999194006,18,9,9,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
793,7145.724193704416,15534421.0311,15390.0,41942593.86074815,108.74094721804776,471.3752528214726,18,9,9,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
794,6897.760194229107,14699248.2616,15390.0,37994835.22489564,102.89473783109317,454.8833614074204,18,9,9,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
795,7273.068549556759,16195036.6622,15390.0,38839117.87679163,113.36525663511772,479.9502148272824,18,9,9,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
796,6428.462007136675,15602899.7537,15390.0,34054579.58216763,109.220298275766,424.80066961744257,18,9,9,2.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
797,6358.552758131496,17775231.4847,15390.0,36439459.52529107,124.42662039302913,421.2462234258952,18,9,9,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
798,77598.17766251293,103390651.9123,193648.0,528736372.57482064,723.7345633862142,404.4550536328759,18,7,7,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
799,64622.38805445172,108823392.446,193648.0,456255333.33665466,761.7637471222513,337.64434335275325,18,7,7,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
800,63653.563379195104,94802192.8266,193648.0,395174001.6747482,663.6153497864883,332.13448488485085,18,7,7,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
801,59999.99501419123,93395799.1775,193648.0,428025251.3913773,653.7705942427,313.21658684021486,18,7,7,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
802,62322.41650014938,138100591.0744,193648.0,376470257.92579,966.704137521085,326.82558372753897,18,7,7,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
803,52912.43795772172,127362154.3714,193648.0,289625318.72515434,891.5350805997343,277.8441968846642,18,7,7,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
804,53554.79975603099,133731968.7726,193648.0,289479008.91589737,936.12378140824,281.3916153920476,18,7,7,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
805,44845.00213333437,127356974.9311,193648.0,242404391.51511464,891.4988245178213,236.18369907178072,18,7,7,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
806,43053.33169987361,116649578.2886,193648.0,259421695.33420348,816.547048019943,226.54444532292385,18,7,7,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
807,8623.395586004415,12938939.754,24192.0,50312903.520731255,90.57257827778852,360.2004036161625,9,6,6,2.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
808,8192.822529031542,14463207.0479,24192.0,49211514.80962904,101.24244933510828,342.8432944099972,9,6,6,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
809,7231.011110286267,12159778.0165,24192.0,42469733.10464285,85.1184461156429,302.41937650470857,9,6,6,2.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
810,7196.562443950948,16986359.6352,24192.0,36177483.12633856,118.90451744665936,302.3919874916339,9,6,6,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
811,6088.786866568197,15543792.6743,24192.0,26123286.070091948,108.80654871999936,256.1835902483547,9,6,6,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
812,5602.72720122531,17921238.6699,24192.0,20854351.073300485,125.44867068904207,236.77975661021625,9,6,6,2.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
813,5180.062490427682,16019592.9924,24192.0,23171822.65290421,112.1371509464635,218.7582523716165,9,6,6,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
814,7010.097025277575,11842977.7528,22680.0,38756428.345464535,82.90084426979652,312.74241047387,18,6,6,10.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
815,6212.382273184785,12867164.4163,22680.0,35132232.08530339,90.07015091380852,277.88590935178985,18,6,6,10.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
816,6205.842928700472,12736270.7992,22680.0,34424425.378652155,89.15389559426954,277.5571792017081,18,6,6,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
817,6327.344683566079,11424848.0749,22680.0,33948352.61164601,79.97393652423415,282.5096393337881,18,6,6,10.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
818,6484.62386575681,11995468.6353,22680.0,35733050.31987266,83.96828044742807,289.62046500018687,18,6,6,10.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
819,7062.206527823639,12366854.4483,22680.0,39552887.96639395,86.56798113804732,315.20169792600024,18,6,6,10.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
820,6829.537665859225,17025041.2349,22680.0,33110707.39414189,119.1752886439852,306.3806417329458,18,6,6,10.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
821,7406.477617958985,17123994.1553,22680.0,31671745.648726866,119.8679590869028,331.8494522507005,18,6,6,10.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
822,7215.954552068252,17995452.7585,22680.0,28929351.20876573,125.96816930924018,323.71793304133564,18,6,6,10.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
823,6036.952150848144,16683333.4535,22680.0,24621060.751017254,116.78333417482342,271.3287250891961,18,6,6,10.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
824,6056.966884243873,18655049.9347,22680.0,26341392.05269753,130.58534954286998,272.8197633944772,18,6,6,10.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
825,39723.55560353807,100960026.4649,157696.0,187731031.13631392,706.7201852540636,256.38111168826174,8,8,8,11.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
826,33070.59706999509,92816277.4564,157696.0,120803206.34326586,649.7139421947234,213.83111183663385,8,8,8,11.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
827,40817.42147476423,127334431.4076,157696.0,127283064.03474297,891.3410198531977,264.48839853019376,8,8,8,11.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
828,31862.307557072687,112804254.8721,157696.0,84834681.75873621,789.6297841047128,207.0562179204127,8,8,8,11.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
829,27669.51418304159,124081040.0028,157696.0,94399716.58545747,868.5672800194262,180.9689621998086,8,8,8,11.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
831,11004.95050528316,18391691.8989,23520.0,73191285.91628444,128.74184329257525,473.3712733237982,20,7,7,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
832,10383.599011548227,18045325.3194,23520.0,67520411.93699962,126.31727723580082,446.8501823462597,20,7,7,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
833,11187.04782836671,18291528.2998,23520.0,68670023.4381167,128.040698098723,481.08369585312215,20,7,7,2.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
834,11300.900647331422,18101728.7774,23520.0,73986515.25974742,126.71210144152548,485.8678889784417,20,7,7,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
835,10908.396706995418,17187914.5579,23520.0,72369560.1664345,120.3154019056007,468.907827759397,20,7,7,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
837,10374.311163158654,22378975.7301,23520.0,55875674.70714091,156.65283011072998,447.74506774104526,20,7,7,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
838,9655.55172442896,23039421.0808,23520.0,51195679.61213551,161.27594756574342,417.38212891133946,20,7,7,2.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
839,10160.7320734256,25658383.3018,23520.0,56990520.35705575,179.6086831122601,439.64033828817423,20,7,7,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
840,60655.85960427625,98997266.5915,234360.0,388336420.100789,692.9808661401556,261.7718060693651,30,6,6,15.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
841,55786.9489578273,111319665.9228,234360.0,366273671.99559295,779.2376614599143,241.364510237614,30,6,6,15.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
842,54701.32745465711,107012738.1947,234360.0,356885018.9273692,749.089167362584,236.60358688351124,30,6,6,15.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
843,52036.235967633096,87167605.4218,234360.0,330607521.4254804,610.1732379524259,224.63905617676025,30,6,6,15.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
844,55635.17206821394,97816445.2112,234360.0,360341657.0128332,684.71511647846,240.31356538953915,30,6,6,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
845,64042.64791529916,107566386.4333,234360.0,407896776.3924999,752.9647050333797,276.4789751678296,30,6,6,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
846,57603.71461888663,154093182.6319,234360.0,309243167.2116875,1078.6522784230965,250.39412398578992,30,6,6,15.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
847,61055.49061351264,149901943.162,234360.0,287255199.38431275,1049.3136021339978,264.9974578240597,30,6,6,15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
848,62916.66532216623,163665584.15,234360.0,279239718.56229466,1145.659089050058,273.35007855955064,30,6,6,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
849,45573.10941766269,134315767.8905,234360.0,217077794.8472184,940.2103752336432,198.46953316648032,30,6,6,15.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
850,45280.83388852155,138666459.2043,234360.0,225367980.0934673,970.6652144298804,197.35236005696976,30,6,6,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
851,59456.502005423215,80224299.2365,172224.0,331317511.5692877,561.5700946552469,348.4884342488763,23,6,6,13.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
852,45629.62490391887,80373380.151,172224.0,259484326.3771001,562.6136610566821,268.210229497489,23,6,6,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
853,36538.92071054897,69946199.2514,172224.0,205893759.35342813,489.6233947599991,215.00223026586863,23,6,6,13.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
854,37853.48802636722,67601559.0822,172224.0,211066417.8051021,473.21091357507805,222.5398256917869,23,6,6,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
855,44925.321918080444,108621748.7478,172224.0,202294574.1715617,760.3522412346692,265.26891814912625,23,6,6,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
856,37292.02315099444,92236401.7358,172224.0,138343302.6505097,645.6548121509271,220.2810175303405,23,6,6,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
857,41447.609233873714,110039406.3147,172224.0,142997812.29916173,770.2758442029943,245.13357649384935,23,6,6,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
858,31210.28690480052,99666209.7155,172224.0,96898364.9308742,697.6634680083747,185.2700574415232,23,6,6,13.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
859,30014.315331459387,113868549.324,172224.0,112995465.8766622,797.0798452680851,178.9030284787688,23,6,6,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
860,11604.60976717931,18972306.3716,26754.0,64270952.01919251,132.80614460086414,438.7163008066148,21,7,7,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
861,10444.239903114129,20044255.5592,26754.0,58933781.592741184,140.30978891468942,395.6249417667944,21,7,7,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
862,10791.112516334812,20548396.3869,26754.0,58983868.02374922,143.8387747083447,408.7221085087523,21,7,7,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
863,10686.53759205733,18720052.7663,26754.0,57872822.009915255,131.04036936397458,404.3349765052442,21,7,7,2.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
864,11421.074079073844,19581803.7699,26754.0,63298342.81444574,137.072626389574,432.0156502004716,21,7,7,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
865,11347.429755341616,19221032.5612,26754.0,63611440.76249889,134.5472279284221,429.16860967593766,21,7,7,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
866,11794.422540061463,26330753.2337,26754.0,57952940.82166099,184.31527263598957,447.736331490523,21,7,7,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
867,12482.94235284389,26916152.5861,26754.0,55816577.20259916,188.41306810294128,473.6247073688731,21,7,7,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
868,11515.748189826269,26367975.7937,26754.0,50010003.34782845,184.5758305558597,437.32989535703547,21,7,7,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
869,11233.00626188587,26114720.7164,26754.0,49880530.14028365,182.8030450151448,426.69542150336457,21,7,7,2.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
870,11338.300441601954,28354056.0747,26754.0,52747100.65847653,198.47839252272783,431.21697070063095,21,7,7,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
871,4966.083381406237,9580607.5468,28665.0,29231379.45956604,67.06425282746285,175.58512591082155,9,7,7,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
872,4324.062270454318,11053714.0485,28665.0,26490722.4354965,77.37599833969738,153.5474714388284,9,7,7,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
873,4527.720824717881,10851320.0088,28665.0,26452827.14765834,75.95924006145859,160.60282800555868,9,7,7,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
874,4202.556017447812,8233169.3465,28665.0,24442534.95655452,57.632185425532896,148.61985706866722,9,7,7,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
875,4742.948857360524,9633590.4124,28665.0,28082551.206428517,67.43513288705545,167.81384930220057,9,7,7,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
876,5134.561054193333,10644368.5269,28665.0,30905364.01682359,74.51057968829826,181.72236643577992,9,7,7,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
877,4203.455637072461,13023569.0812,28665.0,22448826.40959427,91.16498356830526,149.8210577582685,9,7,7,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
878,5207.241390035694,14233170.2832,28665.0,20766504.548233543,99.63219198266265,185.1342606669582,9,7,7,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
879,5329.713336947224,15089914.0424,28665.0,20653789.86033857,105.62939829660574,189.61600332265232,9,7,7,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
880,3516.3817599805884,12152104.6949,28665.0,13187252.511237008,85.0647328640392,125.63915900382445,9,7,7,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
881,3404.1299001867246,12373289.1471,28665.0,13710288.065315075,86.61302402994477,121.7771820762836,9,7,7,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
882,103466.12565966458,157030655.8943,376200.0,851615255.8285427,1099.214591259802,277.95146265530144,10,9,9,19.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
883,83300.09646216632,166830099.9716,376200.0,758937216.1753343,1167.810699801482,224.52925880374212,10,9,9,19.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
884,81540.90102320776,156953118.8997,376200.0,727139141.7760803,1098.6718322980205,219.6692526727958,10,9,9,19.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
885,86404.03986472794,143210924.6634,376200.0,730324379.013405,1002.4764726437844,232.3405537941832,10,9,9,19.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
886,92515.63157545905,151575678.4467,376200.0,795730259.1934386,1061.0297491271722,248.7417898048544,10,9,9,19.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
887,81294.35982229582,146266529.4552,376200.0,742232142.4111152,1023.8657061861516,218.8150598843221,10,9,9,19.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
888,88215.86466320718,210481155.8736,376200.0,703032449.8189443,1473.3680911152885,238.40838052717297,10,9,9,19.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
889,77387.39686521426,193872016.9668,376200.0,583918014.0459772,1357.1041187677415,209.31552627321108,10,9,9,19.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
891,65276.85863446766,204972623.438,376200.0,495813100.4099271,1434.8083640660225,177.3303216335292,10,9,9,19.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
897,64459.68455875137,144327521.2729,186186.0,312716932.09995747,1010.2926489103172,351.6374872850896,30,11,11,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
898,71061.7474902579,166008261.986,186186.0,330933004.3665159,1162.057833901812,387.9121165080066,30,11,11,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
899,57272.74581323088,143857845.6078,186186.0,269552652.2366168,1007.0049192543212,313.01897421119315,30,11,11,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
900,57349.90354756267,139580912.5818,186186.0,301659448.6048652,977.0663880726688,313.2725872817255,30,11,11,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
901,1204.0906180069007,3170150.3267,4410.0,10917603.377465552,22.191052286964556,278.06840596232774,1,7,7,5.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
902,1113.1413649002347,3432075.9778,4410.0,10552806.359712647,24.02453184478923,257.8607475612299,1,7,7,5.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
903,1132.2708633423292,3377404.9337,4410.0,10455963.759512704,23.64183453592004,262.1117228748864,1,7,7,5.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
904,1130.8176249434885,3052179.598,4410.0,10343189.907313785,21.36525718625524,261.2659596666085,1,7,7,5.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
905,1175.3013811765395,3182368.7046,4410.0,10756231.835763857,22.276580931933346,271.5596285960256,1,7,7,5.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
906,1210.2194514986045,3345215.7205,4410.0,11075005.377986835,23.416510043725523,279.73604570120864,1,7,7,5.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
907,1045.1964642286457,3545803.0602,4410.0,9907282.152855208,24.82062142125433,242.6342597845578,1,7,7,5.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
908,1210.222342127419,3767561.5746,4410.0,9674910.90732057,26.3729310221544,280.4070914171369,1,7,7,5.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
909,1240.674663802741,3936883.9397,4410.0,9688598.830067169,27.5581875776954,287.5811454377407,1,7,7,5.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
910,985.4206953147363,3651198.0731,4410.0,8537425.716524802,25.558386511446862,229.24695733020027,1,7,7,5.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
911,954.866213854506,3916953.1995,4410.0,8629857.081900917,27.418672396523142,222.740337018374,1,7,7,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
912,78852.54185426781,113984675.6476,262080.0,572039503.0046656,797.8927295332054,303.9164933753092,15,9,9,14.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
913,60971.5492903195,117535544.0007,262080.0,480164905.0769239,822.7488080051305,235.7841044655244,15,9,9,14.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
914,60958.516423448775,112130361.9627,262080.0,466546054.4560205,784.9125337386032,235.5900067047748,15,9,9,14.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
915,64735.2754333397,102600473.0321,262080.0,471075074.1761994,718.2033112244727,249.74617958090727,15,9,9,14.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
916,68348.93203821692,107540581.3218,262080.0,510883913.58201736,752.7840692523589,263.6664991890617,15,9,9,14.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
917,60803.48506522122,103416097.3781,262080.0,477992250.33433336,723.9126816468942,234.76571179360545,15,9,9,14.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
918,66230.90701537525,157404275.622,262080.0,438486851.0652071,1101.8299293536595,256.9167313214626,15,9,9,14.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
919,57843.47615929796,144078001.6366,262080.0,350744490.8509005,1008.5460114559228,224.55747165275443,15,9,9,14.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
920,60362.04577923789,158921449.302,262080.0,348902867.40662944,1112.4501451143112,234.56385807521443,15,9,9,14.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
921,47545.09275654655,147127604.0431,262080.0,282703889.15732694,1029.8932283015242,185.34411624255216,15,9,9,14.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
922,41353.34612153432,171321713.5948,262080.0,283003439.428816,1199.251995163802,162.36491955394584,15,9,9,14.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
923,19396.488287791104,28547192.4402,54880.0,175776993.8788185,199.83034708141156,357.0757768744992,6,10,10,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
924,18752.366227814797,31959125.5862,54880.0,175628089.03007835,223.71387910319012,345.77405442634813,6,10,10,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
925,18695.027632796267,27755379.1885,54880.0,163690012.46910948,194.28765431921744,344.1930628118711,6,10,10,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
926,16334.985278639617,26733768.9797,54880.0,161308160.03091946,187.13638285788468,301.05906817597486,6,10,10,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
927,16261.61039864091,33687213.7281,54880.0,151202786.04733104,235.81049609680755,300.6089813181071,6,10,10,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
928,15581.563213342995,34952583.1028,54880.0,136076762.59286484,244.6680817198779,288.3788501286967,6,10,10,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
929,14767.270903361536,39509538.1159,54880.0,126670263.2650097,276.5667668111412,274.1224065264701,6,10,10,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
930,12996.702268156816,34811195.011,54880.0,127504608.32859078,243.6783650766574,241.26058005163037,6,10,10,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
936,45779.87065432081,63658482.2121,107415.0,254016564.2480234,445.60937548462175,430.3447379770556,31,7,7,15.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
937,38845.398181976045,65495968.0313,107415.0,220919777.0617819,458.47177621910737,365.90671654978496,31,7,7,15.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
938,35044.308855079464,61796929.1768,107415.0,193677882.98361608,432.5785042375451,330.27870743673606,31,7,7,15.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
939,36564.30932127903,59007517.4419,107415.0,202195131.0301796,413.05262209315583,344.2476557591788,31,7,7,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
940,36447.125441830416,57750386.2085,107415.0,203832547.77654985,404.25270345967175,343.07478606609953,31,7,7,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
941,41989.4599074174,90397493.716,107415.0,197313874.3620532,632.7824560119213,396.7997240928112,31,7,7,15.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
942,35778.54375621346,80788575.8782,107415.0,145774638.27781653,565.5200311477156,338.3518483206365,31,7,7,15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
943,35963.19416823755,84415227.5628,107415.0,142573071.93105972,590.906592939373,340.30722674837705,31,7,7,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
944,30179.60450061812,77033887.3137,107415.0,116957194.41321492,539.2372111961857,285.98279301600616,31,7,7,15.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
